date,home,away,redzone_sucess_opp_homeAvg,redzone_rate_opp_homeAvg,redzone_sucess_homeAvg,redzone_rate_homeAvg
9/19/2004,Chargers,Jets,0,0,0,0
9/19/2004,Ravens,Steelers,0,0,0,0
9/19/2004,Saints,49ers,0,0,0,0
9/19/2004,Falcons,Rams,0,0,0,0
9/20/2004,Eagles,Vikings,0,0,0,0
9/26/2004,Dolphins,Steelers,0,0,0,0
9/26/2004,Falcons,Cardinals,0,0,0,0
9/26/2004,Bengals,Ravens,0,0,0,0
9/26/2004,Titans,Jaguars,0,0,0,0
9/26/2004,Lions,Eagles,0,0,0,0
9/26/2004,Chiefs,Texans,0,0,0,0
9/26/2004,Broncos,Chargers,0,0,0,0
9/26/2004,Rams,Saints,0,0,0,0
9/26/2004,Giants,Browns,0,0,0,0
9/26/2004,Vikings,Bears,0,0,0,0
9/26/2004,Raiders,Buccaneers,0,0,0,0
9/26/2004,Seahawks,49ers,0,0,0,0
9/26/2004,Colts,Packers,0,0,0,0
9/27/2004,Redskins,Cowboys,0,0,0,0
10/3/2004,Packers,Giants,0,0,0,0
10/3/2004,Dolphins,Jets,0,0,0,0
10/3/2004,Bears,Eagles,0,0,0,0
10/3/2004,Panthers,Falcons,0,0,0,0
10/3/2004,Buccaneers,Broncos,0,0,0,0
10/3/2004,49ers,Rams,0,0,0,0
10/3/2004,Browns,Redskins,0,0,0,0
10/3/2004,Jaguars,Colts,0,0,0,0
10/3/2004,Bills,Patriots,0,0,0,0
10/3/2004,Steelers,Bengals,0,0,0,0
10/3/2004,Texans,Raiders,0,0,0,0
10/3/2004,Cardinals,Saints,0,0,0,0
10/3/2004,Chargers,Titans,0,0,0,0
10/4/2004,Ravens,Chiefs,0,0,0,0
10/10/2004,Falcons,Lions,0,0,0,0
10/10/2004,Redskins,Ravens,0,0,0,0
10/10/2004,Cowboys,Giants,0,0,0,0
10/10/2004,Jets,Bills,0,0,0,0
10/10/2004,Saints,Buccaneers,0,0,0,0
10/10/2004,Broncos,Panthers,0,0,0,0
10/10/2004,Patriots,Dolphins,0,0,0,0
10/10/2004,Seahawks,Rams,0,0,0,0
10/10/2004,Texans,Vikings,0,0,0,0
10/10/2004,49ers,Cardinals,0,0,0,0
10/10/2004,Chargers,Jaguars,0,0,0,0
10/10/2004,Steelers,Browns,0,0,0,0
10/10/2004,Colts,Raiders,0,0,0,0
10/11/2004,Packers,Titans,0,0,0,0
10/17/2004,Raiders,Broncos,0,0,0,0
10/17/2004,Bears,Redskins,0,0,0,0
10/17/2004,Titans,Texans,0,0,0,0
10/17/2004,Lions,Packers,0,0,0,0
10/17/2004,Bills,Dolphins,0,0,0,0
10/17/2004,Cowboys,Steelers,0,0,0,0
10/17/2004,Falcons,Chargers,0,0,0,0
10/17/2004,Jets,49ers,0,0,0,0
10/17/2004,Jaguars,Chiefs,0,0,0,0
10/17/2004,Eagles,Panthers,0,0,0,0
10/17/2004,Patriots,Seahawks,0,0,0,0
10/17/2004,Saints,Vikings,0,0,0,0
10/17/2004,Browns,Bengals,0,0,0,0
10/18/2004,Rams,Buccaneers,0,0,0,0
10/24/2004,Panthers,Chargers,0,0,0,0
10/24/2004,Patriots,Jets,0,0,0,0
10/24/2004,Giants,Lions,0,0,0,0
10/24/2004,Buccaneers,Bears,0,0,0,0
10/24/2004,Vikings,Titans,0,0,0,0
10/24/2004,Ravens,Bills,0,0,0,0
10/24/2004,Colts,Jaguars,0,0,0,0
10/24/2004,Cardinals,Seahawks,0,0,0,0
10/24/2004,Raiders,Saints,0,0,0,0
10/24/2004,Dolphins,Rams,0,0,0,0
10/24/2004,Browns,Eagles,0,0,0,0
10/24/2004,Packers,Cowboys,0,0,0,0
10/24/2004,Chiefs,Falcons,0,0,0,0
10/25/2004,Bengals,Broncos,0,0,0,0
10/31/2004,Vikings,Giants,0,0,0,0
10/31/2004,Redskins,Packers,0,0,0,0
10/31/2004,Eagles,Ravens,0,0,0,0
10/31/2004,Texans,Jaguars,0,0,0,0
10/31/2004,Bears,49ers,0,0,0,0
10/31/2004,Seahawks,Panthers,0,0,0,0
10/31/2004,Titans,Bengals,0,0,0,0
10/31/2004,Broncos,Falcons,0,0,0,0
10/31/2004,Cowboys,Lions,0,0,0,0
10/31/2004,Steelers,Patriots,0,0,0,0
10/31/2004,Bills,Cardinals,0,0,0,0
10/31/2004,Chargers,Raiders,0,0,0,0
10/31/2004,Chiefs,Colts,0,0,0,0
11/1/2004,Jets,Dolphins,0,0,0,0
11/7/2004,Lions,Redskins,0,0,0,0
11/7/2004,Giants,Bears,0,0,0,0
11/7/2004,Bills,Jets,0,0,0,0
11/7/2004,Rams,Patriots,0,0,0,0
11/7/2004,Dolphins,Cardinals,0,0,0,0
11/7/2004,Panthers,Raiders,0,0,0,0
11/7/2004,Bengals,Cowboys,0,0,0,0
11/7/2004,Steelers,Eagles,0,0,0,0
11/7/2004,Ravens,Browns,0,0,0,0
11/7/2004,49ers,Seahawks,0,0,0,0
11/7/2004,Broncos,Texans,0,0,0,0
11/7/2004,Buccaneers,Chiefs,0,0,0,0
11/7/2004,Chargers,Saints,0,0,0,0
11/8/2004,Colts,Vikings,0,0,0,0
11/14/2004,Redskins,Bengals,0,0,0,0
11/14/2004,Browns,Steelers,0,0,0,0
11/14/2004,Cardinals,Giants,0,0,0,0
11/14/2004,Titans,Bears,0,0,0,0
11/14/2004,Jets,Ravens,0,0,0,0
11/14/2004,Rams,Seahawks,0,0,0,0
11/14/2004,Jaguars,Lions,0,0,0,0
11/14/2004,Falcons,Buccaneers,0,0,0,0
11/14/2004,Saints,Chiefs,0,0,0,0
11/14/2004,49ers,Panthers,0,0,0,0
11/14/2004,Patriots,Bills,0,0,0,0
11/14/2004,Packers,Vikings,0,0,0,0
11/14/2004,Colts,Texans,0,0,0,0
11/15/2004,Cowboys,Eagles,0,0,0,0
11/21/2004,Browns,Jets,0,0,0,0
11/21/2004,Giants,Falcons,0,0,0,0
11/21/2004,Bears,Colts,0,0,0,0
11/21/2004,Texans,Packers,0,0,0,0
11/21/2004,Saints,Broncos,0,0,0,0
11/21/2004,Bengals,Steelers,0,0,0,0
11/21/2004,Jaguars,Titans,0,0,0,0
11/21/2004,Raiders,Chargers,0,0,0,0
11/21/2004,Vikings,Lions,0,0,0,0
11/21/2004,Seahawks,Dolphins,0,0,0,0
11/21/2004,Eagles,Redskins,0,0,0,0
11/21/2004,Ravens,Cowboys,0,0,0,0
11/21/2004,Buccaneers,49ers,0,0,0,0
11/21/2004,Panthers,Cardinals,0,0,0,0
11/21/2004,Bills,Rams,0,0,0,0
11/22/2004,Chiefs,Patriots,0,0,0,0
11/25/2004,Lions,Colts,0,0,0,0
11/25/2004,Cowboys,Bears,0,0,0,0
11/28/2004,Cardinals,Jets,0,0,0,0
11/28/2004,Giants,Eagles,0,0,0,0
11/28/2004,Seahawks,Bills,0,0,0,0
11/28/2004,Steelers,Redskins,0,0,0,0
11/28/2004,49ers,Dolphins,0,0,0,0
11/28/2004,Panthers,Buccaneers,0,0,0,0
11/28/2004,Patriots,Ravens,0,0,0,0
11/28/2004,Falcons,Saints,0,0,0,0
11/28/2004,Broncos,Raiders,0,0,0,0
11/28/2004,Vikings,Jaguars,0,0,0,0
11/28/2004,Texans,Titans,0,0,0,0
11/28/2004,Chiefs,Chargers,0,0,0,0
11/28/2004,Bengals,Browns,0,0,0,0
11/29/2004,Packers,Rams,0,0,0,0
12/5/2004,Browns,Patriots,0,0,0,0
12/5/2004,Rams,49ers,0,0,0,0
12/5/2004,Jaguars,Steelers,0,0,0,0
12/5/2004,Chargers,Broncos,0,0,0,0
12/5/2004,Saints,Panthers,0,0,0,0
12/5/2004,Bears,Vikings,0,0,0,0
12/5/2004,Lions,Cardinals,0,0,0,0
12/5/2004,Ravens,Bengals,0,0,0,0
12/5/2004,Buccaneers,Falcons,0,0,0,0
12/5/2004,Raiders,Chiefs,0,0,0,0
12/5/2004,Jets,Texans,0,0,0,0
12/5/2004,Redskins,Giants,0,0,0,0
12/5/2004,Dolphins,Bills,0,0,0,0
12/5/2004,Eagles,Packers,0,0,0,0
12/5/2004,Colts,Titans,0,0,0,0
12/6/2004,Seahawks,Cowboys,0,0,0,0
12/12/2004,Cowboys,Saints,0,0,0,0
12/12/2004,Redskins,Eagles,0,0,0,0
12/12/2004,Texans,Colts,0,0,0,0
12/12/2004,Packers,Lions,0,0,0,0
12/12/2004,Steelers,Jets,0,0,0,0
12/12/2004,Panthers,Rams,0,0,0,0
12/12/2004,Broncos,Dolphins,0,0,0,0
12/12/2004,Jaguars,Bears,0,0,0,0
12/12/2004,Vikings,Seahawks,0,0,0,0
12/12/2004,Cardinals,49ers,0,0,0,0
12/12/2004,Chargers,Buccaneers,0,0,0,0
12/12/2004,Falcons,Raiders,0,0,0,0
12/12/2004,Patriots,Bengals,0,0,0,0
12/12/2004,Bills,Browns,0,0,0,0
12/12/2004,Ravens,Giants,0,0,0,0
12/13/2004,Titans,Chiefs,0,0,0,0
12/18/2004,49ers,Redskins,0,0,0,0
12/18/2004,Giants,Steelers,0,0,0,0
12/18/2004,Falcons,Panthers,0,0,0,0
12/19/2004,Browns,Chargers,0,0,0,0
12/19/2004,Bears,Texans,0,0,0,0
12/19/2004,Eagles,Cowboys,0,0,0,0
12/19/2004,Buccaneers,Saints,0,0,0,0
12/19/2004,Bengals,Bills,0,0,0,0
12/19/2004,Colts,Ravens,0,0,0,0
12/19/2004,Packers,Jaguars,0,0,0,0
12/19/2004,Lions,Vikings,0,0,0,0
12/19/2004,Cardinals,Rams,0,0,0,0
12/19/2004,Jets,Seahawks,0,0,0,0
12/19/2004,Raiders,Titans,0,0,0,0
12/19/2004,Chiefs,Broncos,0,0,0,0
12/20/2004,Dolphins,Patriots,0,0,0,0
12/24/2004,Vikings,Packers,0,0,0,0
12/25/2004,Titans,Broncos,0,0,0,0
12/25/2004,Chiefs,Raiders,0,0,0,0
12/26/2004,Jaguars,Texans,0,0,0,0
12/26/2004,Jets,Patriots,0,0,0,0
12/26/2004,49ers,Bills,0,0,0,0
12/26/2004,Dolphins,Browns,0,0,0,0
12/26/2004,Cowboys,Redskins,0,0,0,0
12/26/2004,Lions,Bears,0,0,0,0
12/26/2004,Steelers,Ravens,0,0,0,0
12/26/2004,Buccaneers,Panthers,0,0,0,0
12/26/2004,Bengals,Giants,0,0,0,0
12/26/2004,Seahawks,Cardinals,0,0,0,0
12/26/2004,Saints,Falcons,0,0,0,0
12/26/2004,Colts,Chargers,0,0,0,0
12/27/2004,Rams,Eagles,0,0,0,0
1/2/2005,Raiders,Jaguars,0,0,0,0
1/2/2005,Eagles,Bengals,0,0,0,0
1/2/2005,Cardinals,Buccaneers,0,0,0,0
1/2/2005,Texans,Browns,0,0,0,0
1/2/2005,Bears,Packers,0,0,0,0
1/2/2005,Panthers,Saints,0,0,0,0
1/2/2005,Patriots,49ers,0,0,0,0
1/2/2005,Redskins,Vikings,0,0,0,0
1/2/2005,Chargers,Chiefs,0,0,0,0
1/2/2005,Titans,Lions,0,0,0,0
1/2/2005,Bills,Steelers,0,0,0,0
1/2/2005,Giants,Cowboys,0,0,0,0
1/2/2005,Seahawks,Falcons,0,0,0,0
1/2/2005,Ravens,Dolphins,0,0,0,0
1/2/2005,Rams,Jets,0,0,0,0
1/2/2005,Broncos,Colts,0,0,0,0
1/8/2005,Chargers,Jets,0,0,0,0
1/8/2005,Seahawks,Rams,0,0,0,0
1/9/2005,Packers,Vikings,0,0,0,0
1/9/2005,Colts,Broncos,0,0,0,0
1/15/2005,Steelers,Jets,0,0,0,0
1/15/2005,Falcons,Rams,0,0,0,0
1/16/2005,Patriots,Colts,0,0,0,0
1/16/2005,Eagles,Vikings,0,0,0,0
1/23/2005,Eagles,Falcons,0,0,0,0
1/23/2005,Steelers,Patriots,0,0,0,0
2/6/2005,Eagles,Patriots,0,0,0,0
9/8/2005,Patriots,Raiders,0,0,0,0
9/11/2005,Ravens,Colts,0,0,0,0
9/11/2005,Redskins,Bears,0,0,0,0
9/11/2005,Vikings,Buccaneers,0,0,0,0
9/11/2005,Browns,Bengals,0,0,0,0
9/11/2005,Lions,Packers,0,0,0,0
9/11/2005,Panthers,Saints,0,0,0,0
9/11/2005,Bills,Texans,0,0,0,0
9/11/2005,Chargers,Cowboys,0,0,0,0
9/11/2005,Jaguars,Seahawks,0,0,0,0
9/11/2005,Chiefs,Jets,0,0,0,0
9/11/2005,49ers,Rams,0,0,0,0
9/11/2005,Steelers,Titans,0,0,0,0
9/11/2005,Dolphins,Broncos,0,0,0,0
9/11/2005,Giants,Cardinals,0,0,0,0
9/12/2005,Falcons,Eagles,0,0,0,0
9/18/2005,Texans,Steelers,0,0,0,0
9/18/2005,Colts,Jaguars,0,0,0,0
9/18/2005,Cardinals,Rams,0,0,0,0
9/18/2005,Jets,Dolphins,0,0,0,0
9/18/2005,Raiders,Chiefs,0,0,0,0
9/18/2005,Buccaneers,Bills,0,0,0,0
9/18/2005,Broncos,Chargers,0,0,0,0
9/18/2005,Seahawks,Falcons,0,0,0,0
9/18/2005,Packers,Browns,0,0,0,0
9/18/2005,Titans,Ravens,0,0,0,0
9/18/2005,Panthers,Patriots,0,0,0,0
9/18/2005,Bengals,Vikings,0,0,0,0
9/18/2005,Bears,Lions,0,0,0,0
9/18/2005,Eagles,49ers,0,0,0,0
9/19/2005,Saints,Giants,0,0,0,0
9/19/2005,Cowboys,Redskins,0,0,0,0
9/25/2005,Bears,Bengals,0,0,0,0
9/25/2005,Colts,Browns,0,0,0,0
9/25/2005,Packers,Buccaneers,0,0,0,0
9/25/2005,Bills,Falcons,0,0,0,0
9/25/2005,Steelers,Patriots,0,0,0,0
9/25/2005,Jets,Jaguars,0,0,0,0
9/25/2005,Eagles,Raiders,0,0,0,0
9/25/2005,Dolphins,Panthers,0,0,0,0
9/25/2005,Rams,Titans,0,0,0,0
9/25/2005,49ers,Cowboys,0,0,0,0
9/25/2005,Vikings,Saints,0,0,0,0
9/25/2005,Seahawks,Cardinals,0,0,0,0
9/25/2005,Chargers,Giants,0,0,0,0
9/26/2005,Broncos,Chiefs,0,0,0,0
10/2/2005,Jaguars,Broncos,0,0,0,0
10/2/2005,Titans,Colts,0,0,0,0
10/2/2005,Ravens,Jets,0,0,0,0
10/2/2005,Bengals,Texans,0,0,0,0
10/2/2005,Buccaneers,Lions,0,0,0,0
10/2/2005,Patriots,Chargers,0,0,0,0
10/2/2005,Saints,Bills,0,0,0,0
10/2/2005,Raiders,Cowboys,0,0,0,0
10/2/2005,Redskins,Seahawks,0,0,0,0
10/2/2005,Falcons,Vikings,0,0,0,0
10/2/2005,Cardinals,49ers,0,0,0,0
10/2/2005,Chiefs,Eagles,0,0,0,0
10/2/2005,Giants,Rams,0,0,0,0
10/3/2005,Panthers,Packers,0,0,0,0
10/9/2005,49ers,Colts,0,0,0,0
10/9/2005,Jets,Buccaneers,0,0,0,0
10/9/2005,Browns,Bears,0,0,0,0
10/9/2005,Bills,Dolphins,0,0,0,0
10/9/2005,Cardinals,Panthers,0,0,0,0
10/9/2005,Texans,Titans,0,0,0,0
10/9/2005,Broncos,Redskins,0,0,0,0
10/9/2005,Jaguars,Bengals,0,0,0,0
10/9/2005,Falcons,Patriots,0,0,0,0
10/9/2005,Rams,Seahawks,0,0,0,0
10/9/2005,Cowboys,Eagles,0,0,0,0
10/9/2005,Lions,Ravens,0,0,0,0
10/9/2005,Packers,Saints,0,0,0,0
10/10/2005,Chargers,Steelers,0,0,0,0
10/16/2005,Raiders,Chargers,0,0,0,0
10/16/2005,Ravens,Browns,0,0,0,0
10/16/2005,Cowboys,Giants,0,0,0,0
10/16/2005,Steelers,Jaguars,0,0,0,0
10/16/2005,Lions,Panthers,0,0,0,0
10/16/2005,Titans,Bengals,0,0,0,0
10/16/2005,Buccaneers,Dolphins,0,0,0,0
10/16/2005,Bills,Jets,0,0,0,0
10/16/2005,Bears,Vikings,0,0,0,0
10/16/2005,Broncos,Patriots,0,0,0,0
10/16/2005,Chiefs,Redskins,0,0,0,0
10/16/2005,Saints,Falcons,0,0,0,0
10/16/2005,Seahawks,Texans,0,0,0,0
10/17/2005,Colts,Rams,0,0,0,0
10/21/2005,Dolphins,Chiefs,0,0,0,0
10/23/2005,Bears,Ravens,0,0,0,0
10/23/2005,Browns,Lions,0,0,0,0
10/23/2005,Seahawks,Cowboys,0,0,0,0
10/23/2005,Bengals,Steelers,0,0,0,0
10/23/2005,Cardinals,Titans,0,0,0,0
10/23/2005,Eagles,Chargers,0,0,0,0
10/23/2005,Texans,Colts,0,0,0,0
10/23/2005,Vikings,Packers,0,0,0,0
10/23/2005,Giants,Broncos,0,0,0,0
10/23/2005,Rams,Saints,0,0,0,0
10/23/2005,Raiders,Bills,0,0,0,0
10/23/2005,Redskins,49ers,0,0,0,0
10/24/2005,Falcons,Jets,0,0,0,0
10/30/2005,Saints,Dolphins,0,0,0,0
10/30/2005,Lions,Bears,0,0,0,0
10/30/2005,49ers,Buccaneers,0,0,0,0
10/30/2005,Texans,Browns,0,0,0,0
10/30/2005,Bengals,Packers,0,0,0,0
10/30/2005,Patriots,Bills,0,0,0,0
10/30/2005,Rams,Jaguars,0,0,0,0
10/30/2005,Titans,Raiders,0,0,0,0
10/30/2005,Chargers,Chiefs,0,0,0,0
10/30/2005,Cowboys,Cardinals,0,0,0,0
10/30/2005,Giants,Redskins,0,0,0,0
10/30/2005,Panthers,Vikings,0,0,0,0
10/30/2005,Broncos,Eagles,0,0,0,0
10/31/2005,Steelers,Ravens,0,0,0,0
11/6/2005,49ers,Giants,0,0,0,0
11/6/2005,Ravens,Bengals,0,0,0,0
11/6/2005,Dolphins,Falcons,0,0,0,0
11/6/2005,Packers,Steelers,0,0,0,0
11/6/2005,Buccaneers,Panthers,0,0,0,0
11/6/2005,Redskins,Eagles,0,0,0,0
11/6/2005,Saints,Bears,0,0,0,0
11/6/2005,Cardinals,Seahawks,0,0,0,0
11/6/2005,Browns,Titans,0,0,0,0
11/6/2005,Jaguars,Texans,0,0,0,0
11/6/2005,Jets,Chargers,0,0,0,0
11/6/2005,Vikings,Lions,0,0,0,0
11/6/2005,Chiefs,Raiders,0,0,0,0
11/7/2005,Patriots,Colts,0,0,0,0
11/13/2005,Bills,Chiefs,0,0,0,0
11/13/2005,Dolphins,Patriots,0,0,0,0
11/13/2005,Bears,49ers,0,0,0,0
11/13/2005,Raiders,Broncos,0,0,0,0
11/13/2005,Giants,Vikings,0,0,0,0
11/13/2005,Falcons,Packers,0,0,0,0
11/13/2005,Lions,Cardinals,0,0,0,0
11/13/2005,Jaguars,Ravens,0,0,0,0
11/13/2005,Panthers,Jets,0,0,0,0
11/13/2005,Seahawks,Rams,0,0,0,0
11/13/2005,Colts,Texans,0,0,0,0
11/13/2005,Steelers,Browns,0,0,0,0
11/13/2005,Buccaneers,Redskins,0,0,0,0
11/14/2005,Eagles,Cowboys,0,0,0,0
11/20/2005,Bears,Panthers,0,0,0,0
11/20/2005,Redskins,Raiders,0,0,0,0
11/20/2005,Ravens,Steelers,0,0,0,0
11/20/2005,Texans,Chiefs,0,0,0,0
11/20/2005,Cowboys,Lions,0,0,0,0
11/20/2005,Browns,Dolphins,0,0,0,0
11/20/2005,Patriots,Saints,0,0,0,0
11/20/2005,49ers,Seahawks,0,0,0,0
11/20/2005,Broncos,Jets,0,0,0,0
11/20/2005,Giants,Eagles,0,0,0,0
11/20/2005,Falcons,Buccaneers,0,0,0,0
11/20/2005,Titans,Jaguars,0,0,0,0
11/20/2005,Rams,Cardinals,0,0,0,0
11/20/2005,Bengals,Colts,0,0,0,0
11/20/2005,Chargers,Bills,0,0,0,0
11/21/2005,Packers,Vikings,0,0,0,0
11/24/2005,Lions,Falcons,0,0,0,0
11/24/2005,Cowboys,Broncos,0,0,0,0
11/27/2005,Bills,Panthers,0,0,0,0
11/27/2005,Buccaneers,Bears,0,0,0,0
11/27/2005,Redskins,Chargers,0,0,0,0
11/27/2005,Cardinals,Jaguars,0,0,0,0
11/27/2005,Eagles,Packers,0,0,0,0
11/27/2005,Jets,Saints,0,0,0,0
11/27/2005,Raiders,Dolphins,0,0,0,0
11/27/2005,Vikings,Browns,0,0,0,0
11/27/2005,Seahawks,Giants,0,0,0,0
11/27/2005,Chiefs,Patriots,0,0,0,0
11/27/2005,Texans,Rams,0,0,0,0
11/27/2005,Titans,49ers,0,0,0,0
11/27/2005,Bengals,Ravens,0,0,0,0
11/28/2005,Colts,Steelers,0,0,0,0
12/4/2005,Saints,Buccaneers,0,0,0,0
12/4/2005,Rams,Redskins,0,0,0,0
12/4/2005,49ers,Cardinals,0,0,0,0
12/4/2005,Browns,Jaguars,0,0,0,0
12/4/2005,Patriots,Jets,0,0,0,0
12/4/2005,Ravens,Texans,0,0,0,0
12/4/2005,Lions,Vikings,0,0,0,0
12/4/2005,Giants,Cowboys,0,0,0,0
12/4/2005,Bears,Packers,0,0,0,0
12/4/2005,Panthers,Falcons,0,0,0,0
12/4/2005,Dolphins,Bills,0,0,0,0
12/4/2005,Chiefs,Broncos,0,0,0,0
12/4/2005,Steelers,Bengals,0,0,0,0
12/4/2005,Chargers,Raiders,0,0,0,0
12/4/2005,Colts,Titans,0,0,0,0
12/5/2005,Eagles,Seahawks,0,0,0,0
12/11/2005,Bills,Patriots,0,0,0,0
12/11/2005,Panthers,Buccaneers,0,0,0,0
12/11/2005,Broncos,Ravens,0,0,0,0
12/11/2005,Titans,Texans,0,0,0,0
12/11/2005,Cardinals,Redskins,0,0,0,0
12/11/2005,Packers,Lions,0,0,0,0
12/11/2005,Jaguars,Colts,0,0,0,0
12/11/2005,Steelers,Bears,0,0,0,0
12/11/2005,Chargers,Dolphins,0,0,0,0
12/11/2005,Bengals,Browns,0,0,0,0
12/11/2005,Eagles,Giants,0,0,0,0
12/11/2005,Jets,Raiders,0,0,0,0
12/11/2005,Vikings,Rams,0,0,0,0
12/11/2005,Cowboys,Chiefs,0,0,0,0
12/11/2005,Seahawks,49ers,0,0,0,0
12/12/2005,Falcons,Saints,0,0,0,0
12/17/2005,Bills,Broncos,0,0,0,0
12/17/2005,Giants,Chiefs,0,0,0,0
12/17/2005,Patriots,Buccaneers,0,0,0,0
12/18/2005,Vikings,Steelers,0,0,0,0
12/18/2005,Raiders,Browns,0,0,0,0
12/18/2005,Jaguars,49ers,0,0,0,0
12/18/2005,Saints,Panthers,0,0,0,0
12/18/2005,Bears,Falcons,0,0,0,0
12/18/2005,Rams,Eagles,0,0,0,0
12/18/2005,Colts,Chargers,0,0,0,0
12/18/2005,Lions,Bengals,0,0,0,0
12/18/2005,Dolphins,Jets,0,0,0,0
12/18/2005,Titans,Seahawks,0,0,0,0
12/18/2005,Texans,Cardinals,0,0,0,0
12/18/2005,Redskins,Cowboys,0,0,0,0
12/19/2005,Ravens,Packers,0,0,0,0
12/24/2005,Browns,Steelers,0,0,0,0
12/24/2005,Saints,Lions,0,0,0,0
12/24/2005,Chiefs,Chargers,0,0,0,0
12/24/2005,Rams,49ers,0,0,0,0
12/24/2005,Panthers,Cowboys,0,0,0,0
12/24/2005,Texans,Jaguars,0,0,0,0
12/24/2005,Broncos,Raiders,0,0,0,0
12/24/2005,Dolphins,Titans,0,0,0,0
12/24/2005,Cardinals,Eagles,0,0,0,0
12/24/2005,Buccaneers,Falcons,0,0,0,0
12/24/2005,Bengals,Bills,0,0,0,0
12/24/2005,Seahawks,Colts,0,0,0,0
12/24/2005,Redskins,Giants,0,0,0,0
12/25/2005,Packers,Bears,0,0,0,0
12/25/2005,Ravens,Vikings,0,0,0,0
12/26/2005,Jets,Patriots,0,0,0,0
12/31/2005,Chargers,Broncos,0,0,0,0
12/31/2005,Raiders,Giants,0,0,0,0
1/1/2006,Cowboys,Rams,0,0,0,0
1/1/2006,Falcons,Panthers,0,0,0,0
1/1/2006,Colts,Cardinals,0,0,0,0
1/1/2006,Browns,Ravens,0,0,0,0
1/1/2006,49ers,Texans,0,0,0,0
1/1/2006,Eagles,Redskins,0,0,0,0
1/1/2006,Packers,Seahawks,0,0,0,0
1/1/2006,Patriots,Dolphins,0,0,0,0
1/1/2006,Buccaneers,Saints,0,0,0,0
1/1/2006,Jets,Bills,0,0,0,0
1/1/2006,Vikings,Bears,0,0,0,0
1/1/2006,Steelers,Lions,0,0,0,0
1/1/2006,Chiefs,Bengals,0,0,0,0
1/1/2006,Jaguars,Titans,0,0,0,0
1/7/2006,Buccaneers,Redskins,0,0,0,0
1/7/2006,Patriots,Jaguars,0,0,0,0
1/8/2006,Giants,Panthers,0,0,0,0
1/8/2006,Bengals,Steelers,0,0,0,0
1/14/2006,Seahawks,Redskins,0,0,0,0
1/14/2006,Broncos,Patriots,0,0,0,0
1/15/2006,Colts,Steelers,0,0,0,0
1/15/2006,Bears,Panthers,0,0,0,0
1/22/2006,Broncos,Steelers,0,0,0,0
1/22/2006,Seahawks,Panthers,0,0,0,0
2/5/2006,Steelers,Seahawks,0,0,0,0
9/7/2006,Steelers,Dolphins,0,0,0,0
9/10/2006,Packers,Bears,0,0,0,0
9/10/2006,Buccaneers,Ravens,0,0,0,0
9/10/2006,Lions,Seahawks,0,0,0,0
9/10/2006,Panthers,Falcons,0,0,0,0
9/10/2006,Chiefs,Bengals,0,0,0,0
9/10/2006,Texans,Eagles,0,0,0,0
9/10/2006,Browns,Saints,0,0,0,0
9/10/2006,Titans,Jets,0,0,0,0
9/10/2006,Rams,Broncos,0,0,0,0
9/10/2006,Patriots,Bills,0,0,0,0
9/10/2006,Giants,Colts,0,0,0,0
9/10/2006,Jaguars,Cowboys,0,0,0,0
9/10/2006,Cardinals,49ers,0,0,0,0
9/11/2006,Raiders,Chargers,0,0,0,0
9/11/2006,Redskins,Vikings,0,0,0,0
9/17/2006,Dolphins,Bills,0,0,0,0
9/17/2006,Broncos,Chiefs,0,0,0,0
9/17/2006,Falcons,Buccaneers,0,0,0,0
9/17/2006,Vikings,Panthers,0,0,0,0
9/17/2006,Jets,Patriots,0,0,0,0
9/17/2006,49ers,Rams,0,0,0,0
9/17/2006,Seahawks,Cardinals,0,0,0,0
9/17/2006,Eagles,Giants,0,0,0,0
9/17/2006,Cowboys,Redskins,0,0,0,0
9/17/2006,Packers,Saints,0,0,0,0
9/17/2006,Ravens,Raiders,0,0,0,0
9/17/2006,Bears,Lions,0,0,0,0
9/17/2006,Bengals,Browns,0,0,0,0
9/17/2006,Chargers,Titans,0,0,0,0
9/17/2006,Colts,Texans,0,0,0,0
9/18/2006,Jaguars,Steelers,0,0,0,0
9/24/2006,Patriots,Broncos,0.196382119,0.098191059,0.392764237,0.130921412
9/24/2006,Dolphins,Titans,0.214601738,0.107300869,0.429203475,0.143067825
9/24/2006,Browns,Ravens,0.21704704,0.05426176,0.43409408,0.144698027
9/24/2006,Cardinals,Rams,0.435327018,0.108831755,0.870654037,0.145109006
9/24/2006,Texans,Redskins,0.216755834,0.108377917,0,0
9/24/2006,Vikings,Bears,0.217772405,0.054443101,0.217772405,0.108886203
9/24/2006,Bills,Jets,0.437487449,0.14582915,0.218743724,0.109371862
9/24/2006,Steelers,Bengals,0.363084473,0.121028158,0.181542237,0.090771118
9/24/2006,Colts,Jaguars,0.412655044,0.206327522,0.412655044,0.082531009
9/24/2006,Buccaneers,Panthers,0.413738837,0.137912946,0,0
9/24/2006,Lions,Packers,0,0,0,0
9/24/2006,49ers,Eagles,0.870654037,0.145109006,0.435327018,0.108831755
9/24/2006,Seahawks,Giants,0,0,0,0
9/25/2006,Saints,Falcons,0.437889357,0.145963119,0.218944679,0.05473617
10/1/2006,Bengals,Patriots,0.529133367,0.205092221,0.707556756,0.164482897
10/1/2006,Titans,Cowboys,1.285431411,0.196488054,0.546320264,0.213170156
