date,home,away,first_downs_opp_homeAvg,first_downs_homeAvg,third_downs_opp_homeAvg,third_downs_homeAvg,fourth_downs_opp_homeAvg,fourth_downs_homeAvg
11/9/2003,Chiefs,Browns,21.00866667,19.27835083,4.945674931,5.20577594,3.026448459,2.152154871
11/9/2003,Chargers,Vikings,20.20313456,19.17577651,4.90653344,3.606846427,2.688077281,1.952989432
11/10/2003,Packers,Eagles,20.35271228,20.85385311,5.908438618,5.283003263,2.679240817,3.559486285
11/16/2003,Dolphins,Ravens,18.03288673,17.29430029,4.952586527,4.632049815,2.762963158,2.103725198
11/16/2003,Titans,Jaguars,18.55177488,19.77226897,3.693092548,5.84650978,2.710151915,3.016459526
11/16/2003,Bills,Texans,17.29905546,18.05367366,4.56941045,4.669328398,2.235118348,2.581918758
11/16/2003,Patriots,Cowboys,20.00861744,17.73250157,4.703166126,4.823865183,2.516144334,2.422703287
11/16/2003,Buccaneers,Packers,15.39709193,19.85524816,4.581478558,5.531544686,2.344196962,3.231930631
11/16/2003,Panthers,Redskins,17.24197662,17.61901947,5.125269996,4.935417189,2.864080425,2.791797077
11/16/2003,Bears,Rams,19.14139092,15.96453878,5.724305768,4.542698536,3.756738705,3.061980993
11/16/2003,Saints,Falcons,19.01249448,18.01946118,5.256961247,6.576108536,2.973540923,3.31928964
11/16/2003,Bengals,Chiefs,19.4077739,18.33952801,5.297377293,5.855705476,2.815496489,2.790034446
11/16/2003,Eagles,Giants,18.54383692,17.89206957,5.543301713,4.714197258,2.928414369,2.354964966
11/16/2003,Raiders,Vikings,19.49349107,17.76072688,4.890625873,4.306433009,3.07435006,2.57043329
11/16/2003,Seahawks,Lions,20.3290649,21.18704765,6.310751762,5.812639989,3.185286871,3.192663346
11/16/2003,Broncos,Chargers,16.18417558,20.3272671,4.477122797,4.348543074,2.757127311,1.897623269
11/16/2003,Colts,Jets,17.55486516,20.34854273,4.484728896,5.703865239,2.507544108,2.514035319
11/16/2003,Browns,Cardinals,15.76151799,17.53230594,4.536103143,5.154448519,2.221476887,2.290498115
11/17/2003,49ers,Steelers,17.51067028,19.48261142,5.409265251,6.10432804,3.276254839,3.242901413
11/23/2003,Browns,Steelers,17.24909927,17.42468525,5.272453611,4.959724299,3.290519993,2.14298701
11/23/2003,Broncos,Bears,16.2715099,19.98564441,4.31614651,4.287568775,2.512821829,2.053821802
11/23/2003,Jets,Jaguars,19.52271753,18.29293272,5.757005214,5.138463589,3.361254353,3.051962163
11/23/2003,Bills,Colts,16.93688003,17.62388374,4.852054227,4.471413081,2.731530016,2.345473915
11/23/2003,Packers,49ers,19.77678141,20.80707566,5.759200684,5.138303921,2.725220876,3.169813926
11/23/2003,Texans,Patriots,19.95850097,16.68946217,5.660386961,4.426873942,3.848264855,2.987198143
11/23/2003,Vikings,Lions,21.5811027,20.20150571,4.572450803,5.929563337,2.520595518,3.040734132
11/23/2003,Cowboys,Panthers,14.70833225,17.23718969,4.630707703,5.28600117,2.79372408,3.4728809
11/23/2003,Dolphins,Redskins,17.79254501,16.75918078,4.94210566,4.246423774,2.949404723,1.914527965
11/23/2003,Chiefs,Raiders,19.75999169,20.65610352,4.514212058,5.632051432,2.422488721,3.249185619
11/23/2003,Cardinals,Rams,18.36932087,16.63440911,5.876023981,5.392855876,3.069676892,3.938667617
11/23/2003,Chargers,Bengals,20.84714765,18.9924393,5.436019746,3.597044892,2.723521137,2.148573116
11/23/2003,Falcons,Titans,20.39592629,16.13861432,5.383462161,3.893862959,2.965915659,1.851262715
11/23/2003,Eagles,Saints,18.39314147,17.51127295,5.353686562,4.635844179,2.966810413,2.133541324
11/23/2003,Ravens,Seahawks,16.27901746,16.11473739,4.727427074,4.517535717,2.986833057,2.603012786
11/24/2003,Buccaneers,Giants,15.55757427,19.5513208,4.601575308,5.367487246,2.653183934,2.959495543
11/27/2003,Cowboys,Dolphins,14.5364194,17.2588638,4.804444827,5.402582015,3.123802067,3.177313103
11/27/2003,Lions,Packers,18.89207397,15.01974108,6.089040201,4.705664368,3.585348381,2.847888715
11/30/2003,Giants,Bills,19.10131231,22.31616295,4.747420084,5.091603253,2.70571255,2.466626007
11/30/2003,Raiders,Broncos,19.60829206,18.37308932,5.019266497,4.744599871,2.692469472,3.382557832
11/30/2003,Panthers,Eagles,16.78951473,17.72125439,5.035654192,4.974108016,2.370678231,3.298073493
11/30/2003,Jaguars,Buccaneers,18.06172506,17.86032438,5.904465398,4.651016357,3.285484303,3.457777238
11/30/2003,Texans,Falcons,19.69256268,16.29093495,5.390754796,4.206115209,3.73263329,2.733335392
11/30/2003,Steelers,Bengals,17.57314534,18.11954116,4.343188892,4.900944651,2.32727146,2.389189592
11/30/2003,Redskins,Saints,20.1000712,17.28636049,4.841917092,4.738993734,2.764046309,3.24790959
11/30/2003,Chargers,Chiefs,21.28869801,17.52648635,6.053291534,3.403996685,3.573228215,1.964460868
11/30/2003,Bears,Cardinals,18.42724706,15.23998939,5.603045485,4.538053841,3.665474932,3.048068107
11/30/2003,Seahawks,Browns,20.11005042,21.41034484,6.076010626,5.944494851,3.074301502,3.454604147
11/30/2003,Colts,Patriots,17.22652528,21.23950884,4.543108088,5.882589017,2.839782076,2.829064846
11/30/2003,Ravens,49ers,16.55379926,15.66134959,4.551595498,4.514994259,3.031495024,2.265684828
11/30/2003,Rams,Vikings,16.11670231,20.81797183,4.368471903,5.307517272,3.182942852,3.165676539
12/1/2003,Jets,Titans,20.62427684,17.66226888,5.921904762,4.779239777,3.771413621,2.76759422
12/7/2003,Lions,Chargers,18.83355998,15.21010661,5.905712052,4.771108126,3.660552743,2.589143886
12/7/2003,Saints,Buccaneers,18.50274826,18.50486898,4.575956954,6.253111989,2.951235503,2.841663074
12/7/2003,Giants,Redskins,19.31044658,21.28964859,4.744228533,5.046598658,2.866349256,2.26870195
12/7/2003,Patriots,Dolphins,18.53752556,18.32588752,4.752341051,5.041518775,2.682679491,2.563058888
12/7/2003,Bills,Jets,16.88124848,17.37219021,4.968669838,4.192822201,2.30714621,2.449994448
12/7/2003,Falcons,Panthers,20.52411583,15.50005212,5.214468307,3.346361037,2.856910407,1.661332153
12/7/2003,Jaguars,Texans,17.85036585,18.08990127,5.735688036,4.584180104,3.329704701,3.230109784
12/7/2003,Steelers,Raiders,17.64237425,17.42054451,4.575021701,4.625971149,2.719436019,2.184419435
12/7/2003,Titans,Colts,17.46668749,19.05828406,3.111892349,5.6911864,2.370498281,3.179085762
12/7/2003,Ravens,Bengals,17.29428675,16.08138602,4.777281102,4.702194317,2.71719617,2.745357957
12/7/2003,Vikings,Seahawks,20.86749711,20.26503165,4.470118442,5.645785351,2.310702524,2.933859086
12/7/2003,Packers,Bears,18.26096973,20.02899679,5.16736028,5.463925352,2.451911981,3.348716902
12/7/2003,Eagles,Cowboys,19.39473037,17.98060591,5.24172899,4.403890718,2.49384864,2.28820287
12/7/2003,Broncos,Chiefs,15.39148027,20.28543604,4.09305118,4.822612531,2.300680817,3.098275934
12/7/2003,49ers,Cardinals,17.88012203,18.81906862,5.735380563,5.668586063,3.15498077,3.545470283
12/8/2003,Browns,Rams,15.92195545,18.56568557,4.716092271,5.51630873,2.709704832,3.257793513
12/14/2003,Redskins,Cowboys,20.01977763,17.80190426,4.93440037,4.880923194,2.535959521,3.19325393
12/14/2003,Jets,Steelers,20.57788269,17.55146333,5.905618689,4.56634427,3.226294627,2.963863034
12/14/2003,Bears,Vikings,17.4757562,16.42696557,5.321768982,4.571672535,3.407067828,3.219977748
12/14/2003,Buccaneers,Texans,15.73950913,18.68962063,4.56517559,4.661024249,2.360549882,2.670927912
12/14/2003,Cardinals,Panthers,20.20529976,15.17022876,6.043886991,5.170005951,3.525414346,3.523934905
12/14/2003,Raiders,Ravens,19.93945296,17.7090277,4.850575749,4.833162716,2.702974504,3.020484788
12/14/2003,Chargers,Packers,22.4239938,17.49833452,6.581139819,3.549406755,3.066978286,2.355496252
12/14/2003,Broncos,Browns,15.01880155,20.16907817,3.967274889,4.653219779,2.395667989,2.880459013
12/14/2003,Patriots,Jaguars,19.28232638,18.56202095,4.771733136,5.116569358,2.864129321,2.322248017
12/14/2003,Rams,Seahawks,16.87713247,21.20406186,5.027260053,5.255049723,3.324530497,2.990861735
12/14/2003,Titans,Bills,17.68373092,19.05380444,3.208492493,5.791779842,2.524080856,2.934746019
12/14/2003,Colts,Falcons,17.49639628,21.709538,4.595767284,6.05893772,2.620094634,2.859720515
12/14/2003,Bengals,49ers,18.9696422,20.3770355,5.079714043,6.72673912,3.292937547,3.050798322
12/14/2003,Saints,Giants,18.60663913,18.9371951,4.622545332,6.351739298,3.125074975,2.619098933
12/14/2003,Chiefs,Lions,19.50022069,20.96497059,4.748983964,5.072196524,2.499543369,2.833030549
12/15/2003,Dolphins,Eagles,17.99432154,17.26323651,5.029319118,4.198545075,2.57110929,2.095013895
12/20/2003,Jets,Patriots,20.38175211,17.23896034,5.540231339,4.738421352,3.055729079,2.834630902
12/20/2003,Buccaneers,Falcons,15.84132767,18.41370116,4.624056588,4.828663643,2.605157322,2.382490087
12/20/2003,Vikings,Chiefs,20.16782228,20.80622571,4.366924945,6.309293526,2.212553027,3.321482302
12/21/2003,Browns,Ravens,16.93772725,17.85518876,5.289744548,5.023823148,3.225561968,3.132741107
12/21/2003,Bills,Dolphins,15.90836432,17.81788846,4.953336431,4.035415646,2.32977807,2.300747476
12/21/2003,Colts,Broncos,18.00736297,21.59156941,4.712472407,5.849564996,2.882528978,2.722544135
12/21/2003,Cowboys,Giants,15.62929559,17.42371066,4.402940153,4.967250978,2.785270087,3.104230925
12/21/2003,Panthers,Lions,17.6094241,17.30673371,4.825309307,4.644132596,2.442337332,2.852459261
12/21/2003,Jaguars,Saints,16.68357399,18.79059213,5.089485598,4.735650575,2.888841347,3.617909566
12/21/2003,Texans,Titans,20.4646807,15.06724141,5.835078992,4.079730388,3.650814921,2.873185744
12/21/2003,Rams,Bengals,16.98612584,20.92746165,4.963516152,5.223356062,3.412936955,2.779132999
12/21/2003,Bears,Redskins,17.39003604,16.1363729,5.285388221,4.628570758,3.511820877,2.969968219
12/21/2003,Seahawks,Cardinals,19.5411984,21.31781391,6.103236865,6.282864776,3.673576365,3.512709529
12/21/2003,Eagles,49ers,18.83960982,18.1395147,4.801893816,4.415874726,2.353482546,2.238941574
12/21/2003,Steelers,Chargers,16.99515,18.0746656,4.374196878,5.421421755,2.361822054,3.344002217
12/22/2003,Raiders,Packers,20.04418267,16.89690908,5.034101377,4.44384273,3.041909944,2.888265625
12/27/2003,Redskins,Eagles,19.2014782,17.18564969,4.969731316,4.972301274,2.431667029,2.897007726
12/27/2003,49ers,Seahawks,18.09366281,19.87211665,5.564518276,5.452492363,3.583234732,3.066332837
12/27/2003,Patriots,Bills,17.97384132,18.12165076,4.758581321,5.35280428,2.375122324,3.001937671
12/28/2003,Saints,Cowboys,18.1535901,19.32811514,4.489519266,6.606856583,2.610869887,3.450741885
12/28/2003,Ravens,Steelers,16.30225724,16.28526101,4.606073987,4.596479724,2.502627661,2.888733387
12/28/2003,Bengals,Browns,20.07931039,20.2784921,5.105872948,6.54639263,3.1977584,3.13677052
12/28/2003,Texans,Colts,20.77757308,14.43128748,5.679914204,3.990586091,3.724406392,2.619668946
12/28/2003,Cardinals,Vikings,20.56567795,16.05968697,5.798887325,5.248740259,3.420050212,3.824223225
12/28/2003,Falcons,Jaguars,20.28650165,15.84437886,5.239399836,3.452089051,2.960012351,1.715215549
12/28/2003,Chargers,Raiders,21.28795861,17.88502464,6.404600616,4.04933922,3.048110677,2.56301166
12/28/2003,Dolphins,Jets,18.17836717,16.75532753,4.929394178,4.051312191,2.600916929,1.92108978
12/28/2003,Giants,Panthers,20.23438143,19.46896614,5.462694262,4.536012188,3.10336958,2.315299716
12/28/2003,Lions,Rams,19.21898213,15.82352593,5.33887032,5.260257261,3.088760622,3.015135967
12/28/2003,Chiefs,Bears,20.0677339,21.98128858,5.001017112,5.282654316,2.56321699,2.721930425
12/28/2003,Packers,Broncos,18.11022672,19.38330728,5.451604306,5.083860022,2.901003835,2.966579614
12/28/2003,Titans,Buccaneers,17.42344222,19.56557573,3.166301487,6.032845449,2.261642705,3.635354171
1/3/2004,Ravens,Titans,16.01481925,16.43837365,4.460432016,4.612479828,2.501596609,2.839375116
1/3/2004,Panthers,Cowboys,17.21496825,17.81567052,4.909854809,4.731449745,2.686205803,2.995485428
1/4/2004,Packers,Seahawks,18.13925762,19.66963642,5.294564557,5.378648764,2.944479012,2.676278575
1/4/2004,Colts,Broncos,18.27842669,21.25465908,4.761004163,5.534197333,2.475022665,2.913275069
1/10/2004,Patriots,Titans,18.34616895,17.6500813,5.087367576,5.11973535,2.868962644,2.8749935
1/10/2004,Rams,Panthers,17.14837985,21.14666921,4.943017103,5.771305267,2.814094087,3.829506149
1/11/2004,Eagles,Packers,19.30955089,18.52135365,4.802180414,4.179458201,2.212434505,2.131347863
1/11/2004,Chiefs,Colts,20.7468581,21.84260345,5.162484283,5.239489201,2.951921595,2.532194779
1/18/2004,Eagles,Panthers,19.17915271,18.96073047,4.798270973,4.273441811,2.376428951,2.070022729
1/18/2004,Patriots,Colts,18.0977947,18.34512853,5.258872138,5.357890516,2.755662886,3.263003285
2/1/2004,Patriots,Panthers,17.91242608,18.39990668,5.364620836,5.523803739,2.481589621,3.591819368
9/9/2004,Patriots,Colts,18.13582742,18.5689097,5.330047648,5.478818637,2.547669727,3.673202458
9/11/2004,Dolphins,Titans,17.56835286,16.32506976,4.89906848,4.04778977,2.730433903,1.86958404
9/12/2004,Saints,Seahawks,18.4801582,19.44599194,4.641927384,6.529095811,2.881935413,3.104199669
9/12/2004,Bills,Jaguars,16.01871517,16.85866322,5.180981775,3.907657058,2.718777662,2.365275726
9/12/2004,Redskins,Buccaneers,19.67373727,17.02233227,5.319283693,4.673354627,2.957346612,2.684326108
9/12/2004,Bears,Lions,17.43642204,16.67057586,5.124257539,5.100035334,3.035108182,3.676362315
9/12/2004,Rams,Cardinals,17.40420803,20.57152783,4.813960107,5.742762497,2.82644213,3.65291175
9/12/2004,49ers,Falcons,18.04923909,20.09357486,5.313221996,5.489907078,3.581401692,2.780744344
9/12/2004,Browns,Ravens,18.00706811,17.0922257,5.521875536,4.611408778,3.540932998,2.983304279
9/12/2004,Texans,Chargers,20.88679858,14.44860355,5.483929677,4.014716733,3.501879608,2.76153292
9/12/2004,Steelers,Raiders,17.40808148,18.06517675,4.661779463,5.346230348,2.751621619,3.157460287
9/12/2004,Eagles,Giants,18.88864376,19.07965467,5.186887542,4.267093705,2.150343469,2.243479986
9/12/2004,Jets,Bengals,19.44998162,17.41431261,5.247784866,5.235860744,2.654830256,3.622324425
9/12/2004,Broncos,Chiefs,15.24688746,21.06272904,3.932331878,5.183787843,2.271803186,3.000809816
9/12/2004,Vikings,Cowboys,19.84765475,21.33518435,4.542513843,6.480491089,2.393285307,3.430391632
9/13/2004,Panthers,Packers,17.03044111,17.76252202,4.548334095,5.145765987,2.865820165,2.595490138
9/19/2004,Buccaneers,Seahawks,15.53214393,19.12411706,4.253051046,4.856594611,2.184095399,2.871245053
9/19/2004,Jaguars,Broncos,17.20218638,19.20227824,5.720605136,4.991192516,3.583657768,3.450138243
9/19/2004,Packers,Bears,18.11580721,19.36807738,5.147923805,5.645105984,2.625859017,2.811688707
9/19/2004,Cardinals,Patriots,20.69772541,16.05821615,5.70898619,5.123926959,3.196226802,3.56410764
9/19/2004,Raiders,Bills,19.91609838,16.11069792,5.005916798,4.203796313,2.592069176,2.732868262
9/19/2004,Bengals,Dolphins,20.23759444,19.75656252,5.379466736,6.324321527,3.464162013,3.128087021
9/19/2004,Chiefs,Panthers,20.90490504,22.10376384,5.178633297,5.218675431,2.659577583,2.907196876
9/19/2004,Titans,Colts,16.84511077,19.10656229,3.472921472,5.507849528,2.711712187,2.690787192
9/19/2004,Cowboys,Browns,14.3593119,16.99644551,4.490532971,5.1940363,3.202116992,2.604358295
9/19/2004,Giants,Redskins,19.55319561,18.36891975,5.331826346,4.556316352,2.835953817,2.454876981
9/19/2004,Lions,Texans,18.88200528,15.66707445,5.390427225,4.942653747,3.220792038,2.788752722
9/19/2004,Chargers,Jets,20.31463819,18.19349845,6.127652124,3.995899004,3.089837573,2.478282342
9/19/2004,Ravens,Steelers,15.45036753,15.90527703,4.41468549,4.438091504,2.149688644,2.954873607
9/19/2004,Saints,49ers,18.67222377,18.91014682,4.991770959,6.482117784,2.642637585,3.332964314
9/19/2004,Falcons,Rams,20.74139073,16.06149194,5.410362577,3.94016123,3.32196712,2.127429575
9/20/2004,Eagles,Vikings,18.52033669,19.04627986,5.076594676,4.100017419,2.014041201,2.20467304
9/26/2004,Dolphins,Steelers,17.16814407,15.93913713,4.880584603,4.49529318,2.006450834,2.894645496
9/26/2004,Falcons,Cardinals,20.83651971,15.60028955,5.76060988,3.241147296,4.119292981,1.896013864
9/26/2004,Bengals,Ravens,21.08112847,19.59438309,5.987477827,6.692778771,4.491997482,2.392769195
9/26/2004,Titans,Jaguars,16.18999254,18.18971922,3.977194242,5.19890436,3.361865013,2.175117986
9/26/2004,Lions,Eagles,18.65574471,15.07637692,5.52120108,4.30209539,3.872586757,2.162690918
9/26/2004,Chiefs,Texans,21.57145335,20.62114145,5.169610472,4.943237882,3.181605958,2.251557497
9/26/2004,Broncos,Chargers,15.56037609,21.59978431,4.016466292,5.112801675,1.962730834,3.358310802
9/26/2004,Rams,Saints,16.99152579,22.11797676,5.07303174,5.314479306,2.041170295,3.830838542
9/26/2004,Giants,Browns,19.8712024,18.45574137,5.716119892,4.622275023,3.752372397,2.154239479
9/26/2004,Vikings,Bears,21.16631398,21.67625484,5.176710443,6.145856777,2.03497669,3.633736809
9/26/2004,Raiders,Buccaneers,19.2635162,16.49154936,5.206863821,4.373262852,3.370608195,2.544971763
9/26/2004,Seahawks,49ers,17.60561427,21.4232622,5.296615576,6.041009242,3.683113435,2.265516126
9/26/2004,Colts,Packers,18.96063489,23.53354943,4.818277113,6.200267327,3.353448136,2.491023579
9/27/2004,Redskins,Cowboys,17.84320907,16.01273546,4.855413158,4.915671857,2.190574143,3.467799236
10/3/2004,Packers,Giants,17.80299763,20.41443974,4.29755955,6.812481451,2.315106206,3.149056906
10/3/2004,Dolphins,Jets,16.16000027,15.02711151,4.878877814,4.239488792,2.526390794,2.369275929
10/3/2004,Bears,Eagles,17.92977693,17.20737064,5.087133817,4.737248004,3.488342491,3.360213551
10/3/2004,Panthers,Falcons,18.46832379,17.70846665,5.706388269,4.736791772,2.565810288,2.550253415
10/3/2004,Buccaneers,Broncos,13.81046595,17.08056681,3.961527471,4.301518804,2.452360873,2.524866761
10/3/2004,49ers,Rams,17.43469646,20.29517032,4.693602517,5.547916634,3.404307746,3.097628576
10/3/2004,Browns,Redskins,18.18500856,14.89675067,4.941709592,4.14577185,3.115129476,2.619619918
10/3/2004,Jaguars,Colts,17.47719222,16.16626049,6.011831404,3.740151142,3.531852069,2.940855962
10/3/2004,Bills,Patriots,16.21325493,16.54768021,4.651079668,4.816241965,3.119193984,3.347818942
10/3/2004,Steelers,Bengals,16.82490947,17.04950642,4.73666783,4.888568993,3.154340406,2.957906124
10/3/2004,Texans,Raiders,19.90232477,17.16281734,6.266021719,4.658576096,3.12560262,2.808854307
10/3/2004,Cardinals,Saints,22.48190048,15.27678824,5.604874239,4.479606374,2.740517298,2.614513713
10/3/2004,Chargers,Titans,20.61180794,18.5244849,5.54260908,4.730790995,2.831463709,2.161903764
10/4/2004,Ravens,Chiefs,14.67589582,15.71733547,4.228320484,4.431914153,2.222151636,2.800886481
10/10/2004,Falcons,Lions,18.51624746,16.46091074,6.001103813,2.936079728,3.072120198,2.116934752
10/10/2004,Redskins,Ravens,16.86896365,17.39307068,4.295447761,5.240572908,1.658641376,3.606202553
10/10/2004,Cowboys,Giants,15.39511884,19.41919663,4.067419401,5.539759065,2.915488552,2.608422438
10/10/2004,Jets,Bills,19.81394353,19.44376918,5.319235404,5.560628923,2.35367068,3.528462157
10/10/2004,Saints,Buccaneers,20.59084185,18.97619826,5.131517257,5.332016102,2.200926097,3.315706972
10/10/2004,Broncos,Panthers,14.44134892,20.80854855,3.889562005,4.725550018,1.480885183,2.678567238
10/10/2004,Patriots,Dolphins,18.7096815,20.74288717,5.157347353,6.03313371,1.949040416,3.800296287
10/10/2004,Seahawks,Rams,17.44622247,19.07446197,5.056202155,5.112347736,3.722543933,1.864822698
10/10/2004,Texans,Vikings,20.77701879,17.30890945,6.567636237,4.368889601,3.951319368,2.481738501
10/10/2004,49ers,Cardinals,18.49766508,18.46759074,4.705366444,4.978057838,3.620479905,2.765064947
10/10/2004,Chargers,Jaguars,20.0889537,18.07012745,4.940726255,4.931736944,2.706657179,1.778619404
10/10/2004,Steelers,Browns,16.10367956,16.68183452,4.396531126,4.913477962,3.064248859,2.655810884
10/10/2004,Colts,Raiders,20.87216579,24.68447254,5.508233848,5.424648397,3.366296728,2.07269068
10/11/2004,Packers,Titans,19.19815361,21.06678593,4.050268638,7.020885194,2.455642374,2.579678894
10/17/2004,Raiders,Broncos,18.49661212,17.08475159,4.683284101,5.11257942,3.195445136,3.484164861
10/17/2004,Bears,Redskins,18.94944651,18.34790492,4.895058488,4.620854743,3.596378897,2.802460465
10/17/2004,Titans,Texans,17.55426337,18.62764399,3.804812157,5.213581238,2.674805787,3.330831695
10/17/2004,Lions,Packers,19.47387561,15.51697527,5.823058883,4.506678469,2.779714504,3.053338098
10/17/2004,Bills,Dolphins,16.35529266,16.34318811,5.266044785,4.19605768,3.372374901,2.893703034
10/17/2004,Cowboys,Steelers,16.26717566,18.62003327,4.70740614,5.464855107,3.80958306,2.128630302
10/17/2004,Falcons,Chargers,18.6414941,16.97839471,5.723158709,3.222089069,3.17019148,1.845167389
10/17/2004,Jets,49ers,18.65446745,18.85440328,4.927375364,4.775005582,2.444249014,2.947168277
10/17/2004,Jaguars,Chiefs,17.6631851,16.97789126,5.608858763,4.250428499,3.341789354,3.495697646
10/17/2004,Eagles,Panthers,19.07831201,19.3580307,5.118180724,4.726297899,2.26143502,2.649585618
10/17/2004,Patriots,Seahawks,18.66149816,20.826381,4.751554926,5.892421136,2.004456214,3.161509019
10/17/2004,Saints,Vikings,20.42840051,18.20962288,4.857357454,4.585032998,2.303704502,3.038944222
10/17/2004,Browns,Bengals,18.32449007,15.10761221,4.329357579,3.79336144,3.137330792,2.579308449
10/18/2004,Rams,Buccaneers,20.37428156,21.83752633,4.798053408,5.182473246,2.702779958,3.35452755
10/24/2004,Panthers,Chargers,19.29674057,17.66667052,5.108415388,4.685772697,2.575273998,1.877470131
10/24/2004,Patriots,Jets,18.64572112,19.78455477,5.117488883,5.59249516,1.981907317,3.353151345
10/24/2004,Giants,Lions,18.97931128,19.29458153,4.717682892,3.907780694,2.938891786,2.013248582
10/24/2004,Buccaneers,Bears,15.98579662,16.2797843,4.773866214,4.295420142,2.861285916,2.229403863
10/24/2004,Vikings,Titans,20.97435163,23.29254847,4.695300112,6.34124328,2.253253167,2.96780788
10/24/2004,Ravens,Bills,17.78964159,15.08434974,4.982182693,4.004355465,2.378336647,2.150852369
10/24/2004,Colts,Jaguars,21.19441121,24.549048,5.851903704,5.044504401,3.967107561,1.823862784
10/24/2004,Cardinals,Seahawks,20.26448453,15.36781371,4.393132652,4.529843,2.291936167,2.365759331
10/24/2004,Raiders,Saints,19.2209958,17.30749987,4.780039925,5.020537172,3.639808919,3.037009347
10/24/2004,Dolphins,Rams,15.66390353,14.74780743,4.191507921,4.292096026,2.138291976,2.491251928
10/24/2004,Browns,Eagles,18.77342905,15.48384482,4.700716093,3.544270413,3.648663789,2.413109402
10/24/2004,Packers,Cowboys,19.82465693,20.49467,4.080128309,5.929903041,1.788194663,2.652917896
10/24/2004,Chiefs,Falcons,20.26636642,21.51695414,4.370832654,5.54419194,2.220466331,2.707764385
10/25/2004,Bengals,Broncos,19.03589806,19.88854709,5.293224774,6.513160629,3.39548141,2.892959269
10/31/2004,Vikings,Giants,21.74593091,24.0581021,4.649340383,6.522610083,2.540337805,2.438125899
10/31/2004,Redskins,Packers,16.34045945,15.56753881,4.439751134,4.694340357,1.765563524,3.533359954
10/31/2004,Eagles,Ravens,18.75716899,18.70794319,5.081191752,4.42398929,2.398303294,2.480721423
10/31/2004,Texans,Jaguars,21.55364096,17.94279405,6.562798972,4.514772545,2.795880855,3.211453809
10/31/2004,Bears,49ers,19.28662764,16.81850981,4.797506728,4.11181466,2.437779086,2.811343666
10/31/2004,Seahawks,Panthers,17.13630143,20.4271191,5.554835099,5.067140713,3.362978678,1.929547073
10/31/2004,Titans,Bengals,18.06639771,19.28848653,3.572155057,5.183210766,2.058799503,3.237764805
10/31/2004,Broncos,Falcons,13.13854556,21.36031623,3.91569269,5.181368636,1.810679501,2.137393981
10/31/2004,Cowboys,Lions,17.23814726,18.37269343,4.305355608,5.321581273,2.674856101,2.993994765
10/31/2004,Steelers,Patriots,16.93057838,18.03650279,4.389750622,5.149981858,2.379936726,3.527878177
