date,home,away,passing_yards_homeAvg,passing_yards_opp_homeAvg,pass_completion_rate_opp_homeAvg,pass_completion_rate_homeAvg
11/10/2003,Packers,Eagles,212.5237749,226.3125506,0.571226075,0.658330195
11/16/2003,Dolphins,Ravens,177.9012929,221.3388851,0.596756856,0.59517917
11/16/2003,Titans,Jaguars,242.3712609,247.3845836,0.609780061,0.652174313
11/16/2003,Bills,Texans,200.5183117,170.037721,0.553199601,0.603919726
11/16/2003,Patriots,Cowboys,200.0882855,220.6468128,0.551909508,0.582130827
11/16/2003,Buccaneers,Packers,245.9553061,178.1532367,0.551655371,0.622390162
11/16/2003,Panthers,Redskins,166.0678253,210.6751975,0.615374462,0.549507974
11/16/2003,Bears,Rams,155.37833,186.5693926,0.60315629,0.567432383
11/16/2003,Saints,Falcons,211.0381283,186.6135204,0.545149015,0.587807867
11/16/2003,Bengals,Chiefs,224.4713608,210.0334873,0.586759383,0.613019653
11/16/2003,Eagles,Giants,162.7305698,216.9324659,0.609356968,0.551303731
11/16/2003,Raiders,Vikings,214.0605904,187.5716366,0.595672071,0.572700357
11/16/2003,Seahawks,Lions,227.7427431,200.5966687,0.603796432,0.593989964
11/16/2003,Broncos,Chargers,197.6026303,177.9858229,0.568547364,0.596725104
11/16/2003,Colts,Jets,257.56314,187.6119802,0.642405626,0.673841625
11/16/2003,Browns,Cardinals,181.2071335,173.7429477,0.569942508,0.621274283
11/17/2003,49ers,Steelers,208.2806145,195.2200704,0.607351797,0.569356695
11/23/2003,Browns,Steelers,175.245103,190.7739385,0.581899497,0.629130187
11/23/2003,Broncos,Bears,192.4903923,195.4695074,0.567542723,0.582403833
11/23/2003,Jets,Jaguars,221.0977161,179.229561,0.644073825,0.628229649
11/23/2003,Bills,Colts,187.7623955,163.6597568,0.542857068,0.593265603
11/23/2003,Packers,49ers,196.86432,222.5511523,0.569459066,0.654379434
11/23/2003,Texans,Patriots,187.6488345,229.9520482,0.590834367,0.586402972
11/23/2003,Vikings,Lions,241.7907021,238.6551499,0.616767504,0.634123331
11/23/2003,Cowboys,Panthers,183.856248,157.1507597,0.511390333,0.55480771
11/23/2003,Dolphins,Redskins,176.2102042,220.3676588,0.61092969,0.592261532
11/23/2003,Chiefs,Raiders,236.1994292,209.4249059,0.616071156,0.602022474
11/23/2003,Cardinals,Rams,190.5455178,203.6798508,0.584305781,0.579852631
11/23/2003,Chargers,Bengals,188.5144408,248.0332118,0.637544667,0.596294463
11/23/2003,Falcons,Titans,165.9266652,256.0855734,0.622498331,0.511553131
11/23/2003,Eagles,Saints,165.0762373,202.0488684,0.613686937,0.544433696
11/23/2003,Ravens,Seahawks,142.9179179,179.9207792,0.590924714,0.521610235
11/24/2003,Buccaneers,Giants,246.1143051,186.253538,0.558049053,0.613394119
11/27/2003,Cowboys,Dolphins,186.0073485,160.7040292,0.504593817,0.55437805
11/27/2003,Lions,Packers,188.6209751,214.5418616,0.614362972,0.51842112
11/30/2003,Giants,Bills,258.2334844,207.6232562,0.544141613,0.592571543
11/30/2003,Raiders,Broncos,205.1873399,212.9963216,0.59597856,0.591699592
11/30/2003,Panthers,Eagles,190.714191,207.4741059,0.594462333,0.570580926
11/30/2003,Jaguars,Buccaneers,202.0780582,213.402195,0.600717306,0.597160307
11/30/2003,Texans,Falcons,190.3590164,223.2527311,0.591195515,0.59237212
11/30/2003,Steelers,Bengals,225.0995041,210.2226794,0.649342758,0.586662827
11/30/2003,Redskins,Saints,198.5903485,218.1166426,0.609191927,0.534537385
11/30/2003,Chargers,Chiefs,175.6840529,246.4554635,0.637529225,0.572112511
11/30/2003,Bears,Cardinals,152.3288535,192.7383546,0.605860421,0.560873968
11/30/2003,Seahawks,Browns,225.7030384,212.207877,0.594296265,0.616134751
11/30/2003,Colts,Patriots,279.9313468,188.6314268,0.644033376,0.675720699
11/30/2003,Ravens,49ers,137.3648153,174.5691395,0.570095953,0.524747512
11/30/2003,Rams,Vikings,257.9951602,179.064739,0.561369142,0.627454557
12/1/2003,Jets,Titans,219.0655484,199.8089393,0.653974568,0.64371819
12/7/2003,Lions,Chargers,187.8507041,212.7252005,0.620027151,0.519134647
12/7/2003,Saints,Buccaneers,208.0714622,189.4919168,0.533642729,0.575528851
12/7/2003,Giants,Redskins,245.9417583,214.1152151,0.558852445,0.584879172
12/7/2003,Patriots,Dolphins,227.9748279,201.2840203,0.524336146,0.569121287
12/7/2003,Bills,Jets,177.1005372,173.3618684,0.562911871,0.587798657
12/7/2003,Falcons,Panthers,165.1400999,242.2305259,0.621521462,0.500016304
12/7/2003,Jaguars,Texans,199.2012629,214.0756733,0.602977934,0.589238998
12/7/2003,Steelers,Raiders,208.1571288,209.7945241,0.643223043,0.566509697
12/7/2003,Titans,Colts,232.4571623,231.1733953,0.592811961,0.651928581
12/7/2003,Ravens,Bengals,149.8087759,186.6083176,0.568935643,0.526585117
12/7/2003,Vikings,Seahawks,249.2543117,226.673461,0.612929056,0.628452328
12/7/2003,Packers,Bears,179.6554039,204.9556754,0.565436476,0.637939063
12/7/2003,Eagles,Cowboys,183.4088038,212.0871283,0.607988826,0.572353809
12/7/2003,Broncos,Chiefs,192.334322,176.2754624,0.537637666,0.581151066
12/7/2003,49ers,Cardinals,203.0849835,210.0445842,0.611923655,0.582178102
12/8/2003,Browns,Rams,197.6568357,173.4094719,0.544563,0.641231913
12/14/2003,Redskins,Cowboys,197.6519391,205.6730265,0.591342536,0.530100146
12/14/2003,Jets,Steelers,220.2792104,203.9122601,0.639102765,0.654063215
12/14/2003,Bears,Vikings,158.4389127,184.9721014,0.600921678,0.555628064
12/14/2003,Buccaneers,Texans,230.3540216,178.3776491,0.553145253,0.614575171
12/14/2003,Cardinals,Panthers,182.1078856,232.2590849,0.60636389,0.563516061
12/14/2003,Raiders,Ravens,196.8098505,205.5457439,0.601627215,0.577044719
12/14/2003,Chargers,Packers,182.3058589,233.0494657,0.627571153,0.551520743
12/14/2003,Broncos,Browns,182.3475619,170.841235,0.52328281,0.576385615
12/14/2003,Patriots,Jaguars,226.6299886,208.1317576,0.531534263,0.583906079
12/14/2003,Rams,Seahawks,259.0911432,189.7127617,0.569110674,0.63798463
12/14/2003,Titans,Bills,234.549565,232.4724244,0.611994682,0.649354505
12/14/2003,Colts,Falcons,274.0993631,186.0714954,0.646856569,0.661673421
12/14/2003,Bengals,49ers,225.3635159,220.2730918,0.575079591,0.609340837
12/14/2003,Saints,Giants,199.5530453,191.8734273,0.532187822,0.566204669
12/14/2003,Chiefs,Lions,236.2839175,208.0799781,0.599221044,0.613277432
12/15/2003,Dolphins,Eagles,177.2645209,210.555549,0.594440419,0.594813901
12/20/2003,Jets,Patriots,211.9364682,189.4117267,0.63438604,0.642353338
12/20/2003,Buccaneers,Falcons,227.7932705,181.2209359,0.563868421,0.610557343
12/20/2003,Vikings,Chiefs,255.4516833,225.2387303,0.615072056,0.637774475
12/21/2003,Browns,Ravens,190.3488385,185.0588952,0.564695374,0.64358145
12/21/2003,Bills,Dolphins,171.071776,170.0780804,0.548530921,0.589974542
12/21/2003,Colts,Broncos,270.5089535,190.4206234,0.641242959,0.661034137
12/21/2003,Cowboys,Giants,190.4228269,173.1420005,0.515839125,0.575389117
12/21/2003,Panthers,Lions,186.3861097,202.3344102,0.598823335,0.556589417
12/21/2003,Jaguars,Saints,200.187201,194.1712988,0.58711316,0.590949782
12/21/2003,Texans,Titans,162.4250704,226.5500216,0.587932252,0.560348637
12/21/2003,Rams,Bengals,253.9502545,186.9151469,0.573113409,0.636194479
12/21/2003,Bears,Redskins,165.2310141,185.3353559,0.606680429,0.544145168
12/21/2003,Seahawks,Cardinals,236.1899544,219.9224749,0.602436335,0.607708208
12/21/2003,Eagles,49ers,184.8808193,198.6342915,0.612742676,0.578044738
12/21/2003,Steelers,Chargers,220.738903,199.7120987,0.618090734,0.579442333
12/22/2003,Raiders,Packers,181.3743512,210.480156,0.609181896,0.560956826
12/27/2003,Redskins,Eagles,181.4405851,187.5685224,0.567695511,0.519366178
12/27/2003,49ers,Seahawks,213.6063508,195.9578166,0.608171608,0.5991228
12/27/2003,Patriots,Bills,220.1913703,201.1343829,0.520540391,0.583105872
12/28/2003,Saints,Cowboys,206.7925775,188.7314985,0.541010007,0.586154654
12/28/2003,Ravens,Steelers,152.3860216,180.5698753,0.564116249,0.513378339
12/28/2003,Bengals,Browns,214.7803607,221.8078103,0.576706428,0.630358819
12/28/2003,Texans,Colts,153.2682571,227.7332522,0.591348518,0.559295378
12/28/2003,Cardinals,Vikings,177.8743187,233.2813602,0.612459208,0.557099648
12/28/2003,Falcons,Jaguars,153.1194674,228.9059736,0.625062473,0.484893536
12/28/2003,Chargers,Raiders,199.574442,234.1446922,0.628142605,0.562628464
12/28/2003,Dolphins,Jets,171.294393,212.8978531,0.586258667,0.57353673
12/28/2003,Giants,Panthers,221.38655,220.0180662,0.587954797,0.570814914
12/28/2003,Lions,Rams,188.5411873,229.5330852,0.63563447,0.536376291
12/28/2003,Chiefs,Bears,258.7856863,207.7527924,0.600927215,0.634667964
12/28/2003,Packers,Broncos,195.4474015,215.8089969,0.561072708,0.64710888
12/28/2003,Titans,Buccaneers,235.701139,223.5717931,0.610953882,0.63946983
1/3/2004,Ravens,Titans,147.4278986,175.303377,0.559141068,0.518504163
1/3/2004,Panthers,Cowboys,198.4128358,186.1394813,0.576873548,0.585923067
1/4/2004,Packers,Seahawks,211.313107,215.1460883,0.559392795,0.653621414
1/4/2004,Colts,Broncos,261.56974,182.2810734,0.632611747,0.665622468
1/10/2004,Patriots,Titans,213.6579817,201.9102039,0.523823753,0.582407954
1/10/2004,Rams,Panthers,250.6458174,190.1520923,0.571151324,0.636177635
1/11/2004,Eagles,Packers,192.0020831,201.303573,0.598737024,0.581665806
1/11/2004,Chiefs,Colts,255.9498735,212.1652595,0.608395827,0.620655088
1/18/2004,Eagles,Panthers,195.7455919,201.2257637,0.602135179,0.591284001
1/18/2004,Patriots,Colts,212.1589007,198.4643103,0.523500481,0.586936684
2/1/2004,Patriots,Panthers,212.311749,198.5976144,0.537438083,0.582234592
9/9/2004,Patriots,Colts,215.191989,198.386871,0.532286945,0.583912545
9/11/2004,Dolphins,Titans,162.1575728,203.4761412,0.58255633,0.5655386
9/12/2004,Saints,Seahawks,214.3196242,183.3202825,0.538935101,0.587959857
9/12/2004,Bills,Jaguars,162.9746952,168.2189518,0.54802306,0.583383861
9/12/2004,Redskins,Buccaneers,185.7595214,192.4773192,0.570828252,0.527740595
9/12/2004,Bears,Lions,166.6886246,191.6732054,0.617534158,0.536878794
9/12/2004,Rams,Cardinals,243.9785874,194.1260776,0.581579482,0.62687739
9/12/2004,49ers,Falcons,214.1253329,196.6644477,0.608016335,0.593000289
9/12/2004,Browns,Ravens,184.5464927,184.766703,0.569345723,0.615530803
9/12/2004,Texans,Chargers,160.4724072,231.4174259,0.582413136,0.554380155
9/12/2004,Steelers,Raiders,208.6750377,201.4606309,0.61924201,0.571394624
9/12/2004,Eagles,Giants,196.5994901,198.3422037,0.595689629,0.588025037
9/12/2004,Jets,Bengals,206.7651021,180.7694362,0.609514998,0.632149976
9/12/2004,Broncos,Chiefs,187.4957334,176.6635426,0.527576987,0.594965582
9/12/2004,Vikings,Cowboys,251.7436459,219.820729,0.592147668,0.648293282
9/13/2004,Panthers,Packers,198.0058831,183.8595421,0.56184921,0.589203485
9/19/2004,Buccaneers,Seahawks,235.390376,170.8635142,0.567522001,0.620733437
9/19/2004,Jaguars,Broncos,200.5922137,199.9166531,0.586149344,0.581515544
9/19/2004,Packers,Bears,209.9629053,213.0634288,0.551096553,0.645180668
9/19/2004,Cardinals,Patriots,180.1415291,226.6592038,0.621667923,0.567557489
9/19/2004,Raiders,Bills,170.0759512,211.1889857,0.60385392,0.528803224
9/19/2004,Bengals,Dolphins,206.6576885,214.1905094,0.573733824,0.625772483
9/19/2004,Chiefs,Panthers,248.9827912,214.04891,0.601549795,0.628686086
9/19/2004,Titans,Colts,231.1234737,220.3282537,0.597728175,0.63757771
9/19/2004,Cowboys,Browns,188.8057716,173.5676942,0.502795318,0.574588198
9/19/2004,Giants,Redskins,207.4268387,213.9373551,0.591357834,0.559283935
9/19/2004,Lions,Texans,181.7465535,226.631772,0.642714543,0.53888533
9/19/2004,Chargers,Jets,191.4678922,208.9769783,0.601335792,0.561332218
9/19/2004,Ravens,Steelers,149.243677,172.3878113,0.560601348,0.5252627
9/19/2004,Saints,49ers,215.8486284,188.6046174,0.542614767,0.578657369
9/19/2004,Falcons,Rams,149.4446074,233.0469621,0.631429402,0.491950251
9/20/2004,Eagles,Vikings,192.8959824,190.3021514,0.599300131,0.578412289
9/26/2004,Dolphins,Steelers,178.8297404,172.4741162,0.610838053,0.580471315
9/26/2004,Falcons,Cardinals,144.7755949,241.4634716,0.622176749,0.514784524
9/26/2004,Bengals,Ravens,213.4040963,215.2862589,0.610109263,0.635860542
9/26/2004,Titans,Jaguars,197.3918782,215.1702186,0.595258602,0.63918403
9/26/2004,Lions,Eagles,182.7871544,223.5606846,0.601715807,0.539571492
9/26/2004,Chiefs,Texans,227.4680592,215.3363942,0.605179094,0.601222643
9/26/2004,Broncos,Chargers,192.5805148,183.0879804,0.540126218,0.611174341
9/26/2004,Rams,Saints,253.7721174,189.5373209,0.589714537,0.634892872
9/26/2004,Giants,Browns,213.8370496,234.714083,0.619927009,0.54685685
9/26/2004,Vikings,Bears,254.9311898,245.5472974,0.586477299,0.671033209
9/26/2004,Raiders,Buccaneers,197.3567923,193.5148999,0.602631474,0.52995985
9/26/2004,Seahawks,49ers,238.9143041,223.8477221,0.583202595,0.619593916
9/26/2004,Colts,Packers,264.5590227,207.6125354,0.639461077,0.650995618
9/27/2004,Redskins,Cowboys,170.4818513,183.6555833,0.596755436,0.536823256
10/3/2004,Packers,Giants,202.0915006,207.4188913,0.557621583,0.640673564
10/3/2004,Dolphins,Jets,183.0951735,161.2656382,0.599125243,0.571476389
10/3/2004,Bears,Eagles,167.8571915,202.1870444,0.601363104,0.518873214
10/3/2004,Panthers,Falcons,221.8312999,176.7336756,0.582647312,0.587783654
10/3/2004,Buccaneers,Broncos,207.1979712,153.148023,0.543399831,0.630832777
10/3/2004,49ers,Rams,219.0590846,201.0887465,0.630715097,0.584553068
10/3/2004,Browns,Redskins,154.78754,204.0609738,0.593232455,0.548581408
10/3/2004,Jaguars,Colts,172.8755456,200.0623094,0.599312746,0.551018051
10/3/2004,Bills,Patriots,159.2982761,163.307088,0.54341897,0.598177398
10/3/2004,Steelers,Bengals,192.2521876,192.0958324,0.591758356,0.553209428
10/3/2004,Texans,Raiders,192.5793181,213.6646071,0.637809888,0.618750094
10/3/2004,Cardinals,Saints,164.2126547,230.4821892,0.623632317,0.553815286
10/3/2004,Chargers,Titans,197.6977435,221.3036399,0.66190095,0.563166012
10/4/2004,Ravens,Chiefs,139.8055082,179.0036788,0.556196403,0.538217402
10/10/2004,Falcons,Lions,139.5604698,232.6533953,0.673513509,0.547246951
10/10/2004,Redskins,Ravens,196.9752958,198.340029,0.593734876,0.543275051
10/10/2004,Cowboys,Giants,241.3411118,171.7787229,0.505813111,0.588530935
10/10/2004,Jets,Bills,217.2088701,205.4026239,0.594114301,0.681489977
10/10/2004,Saints,Buccaneers,238.4162117,219.7071853,0.580101279,0.592595425
10/10/2004,Broncos,Panthers,219.6004334,161.6373553,0.52765974,0.624091359
10/10/2004,Patriots,Dolphins,239.8683509,198.1742513,0.520210846,0.603866362
10/10/2004,Seahawks,Rams,216.6231517,214.9279355,0.593860518,0.590490477
10/10/2004,Texans,Vikings,197.080929,211.6031145,0.650052599,0.603181911
10/10/2004,49ers,Cardinals,204.1766492,210.3138346,0.64109842,0.586432056
10/10/2004,Chargers,Jaguars,185.4749726,231.4019808,0.667157228,0.552755295
10/10/2004,Steelers,Browns,186.6127803,178.6666645,0.573466789,0.552315802
10/10/2004,Colts,Raiders,285.0762954,242.4638392,0.648864291,0.670138881
10/11/2004,Packers,Titans,232.8682341,236.22571,0.582307494,0.649450672
10/17/2004,Raiders,Broncos,203.8627901,209.7759797,0.594503246,0.5617718
10/17/2004,Bears,Redskins,179.8112301,227.1517456,0.603000351,0.535621359
10/17/2004,Titans,Texans,199.2192574,204.3951017,0.65423467,0.637374974
10/17/2004,Lions,Packers,180.0940249,250.1124986,0.627976268,0.570281227
10/17/2004,Bills,Dolphins,170.9558936,192.0445373,0.573476971,0.592080413
10/17/2004,Cowboys,Steelers,240.3381165,189.8340295,0.516038044,0.576981571
10/17/2004,Falcons,Chargers,139.1284721,241.2214243,0.667624991,0.547534041
10/17/2004,Jets,49ers,201.9024233,203.3194738,0.585315503,0.666516194
10/17/2004,Jaguars,Chiefs,184.0557436,194.9453937,0.612531984,0.589803974
10/17/2004,Eagles,Panthers,241.2233897,215.0162617,0.600354732,0.6382928
10/17/2004,Patriots,Seahawks,251.4457393,199.1178367,0.531849305,0.598551181
10/17/2004,Saints,Vikings,237.8354806,213.1915564,0.596918186,0.593188873
10/17/2004,Browns,Bengals,157.9067579,211.4977204,0.59898818,0.581524302
10/18/2004,Rams,Buccaneers,253.6552831,216.9089337,0.620810634,0.661985928
10/24/2004,Panthers,Chargers,222.1854777,177.1079148,0.567540571,0.591820257
10/24/2004,Patriots,Jets,224.229104,204.7559245,0.527218985,0.563735766
10/24/2004,Giants,Lions,213.9978902,217.1598927,0.606051664,0.617625534
10/24/2004,Buccaneers,Bears,213.345369,155.211413,0.528250012,0.647372433
10/24/2004,Vikings,Titans,301.0363474,259.3853832,0.612097182,0.689468511
10/24/2004,Ravens,Bills,137.8198326,200.488733,0.561978105,0.559639995
10/24/2004,Colts,Jaguars,275.0817909,252.985032,0.658642188,0.670519701
10/24/2004,Cardinals,Seahawks,162.5843806,212.1920247,0.603224615,0.6053217
10/24/2004,Raiders,Saints,207.4596567,205.3177288,0.597060875,0.573830754
10/24/2004,Dolphins,Rams,182.2310018,137.7296644,0.559409821,0.543557717
10/24/2004,Browns,Eagles,165.4427669,217.2724404,0.625300146,0.568711819
10/24/2004,Packers,Cowboys,254.3463282,226.0585047,0.606701223,0.62769919
10/24/2004,Chiefs,Falcons,216.735321,196.9993477,0.58533208,0.609828464
10/25/2004,Bengals,Broncos,201.6206029,195.783582,0.613749645,0.591072518
10/31/2004,Vikings,Giants,319.2100878,257.2160253,0.607526809,0.68721644
10/31/2004,Redskins,Packers,175.3122306,181.8044377,0.592851349,0.523258598
10/31/2004,Eagles,Ravens,236.6478712,205.8257053,0.598477872,0.626351221
10/31/2004,Texans,Jaguars,222.0688566,237.7752824,0.648648532,0.609823201
10/31/2004,Bears,49ers,163.9331181,207.6669211,0.571111186,0.534165174
10/31/2004,Seahawks,Panthers,239.2406267,218.1777972,0.596365301,0.596932035
10/31/2004,Titans,Bengals,201.8316688,231.6608719,0.644369893,0.607519583
10/31/2004,Broncos,Falcons,207.3859379,155.6769846,0.551021905,0.586520079
10/31/2004,Cowboys,Lions,224.9238659,188.3602258,0.562375132,0.589655176
10/31/2004,Steelers,Patriots,186.4583652,181.2781763,0.553531436,0.593714808
10/31/2004,Bills,Cardinals,171.9203302,194.6827888,0.588602887,0.575670583
10/31/2004,Chargers,Raiders,193.73298,248.3479445,0.659515461,0.617901421
10/31/2004,Chiefs,Colts,223.7345011,207.8632464,0.595711824,0.622667852
11/1/2004,Jets,Dolphins,216.3227242,209.5934156,0.583171818,0.677320584
11/7/2004,Lions,Redskins,164.5005532,245.5223533,0.645763154,0.609438073
11/7/2004,Giants,Bears,216.5969595,200.1442335,0.634174106,0.620092951
11/7/2004,Bills,Jets,175.2609811,178.2049051,0.580897043,0.574495265
11/7/2004,Rams,Patriots,258.5230522,224.4722132,0.622676316,0.644080148
11/7/2004,Dolphins,Cardinals,176.9157179,159.2848644,0.558579714,0.568199297
11/7/2004,Panthers,Raiders,208.0058246,180.4195372,0.574875304,0.576918534
11/7/2004,Bengals,Cowboys,190.9390948,210.7639055,0.621403809,0.582445203
11/7/2004,Steelers,Eagles,183.7215337,190.6850197,0.562279518,0.624325436
11/7/2004,Ravens,Browns,121.4127676,181.2887465,0.543769936,0.547719498
11/7/2004,49ers,Seahawks,242.9456677,212.5690606,0.641463824,0.613022837
11/7/2004,Broncos,Texans,204.501062,159.9100197,0.553981902,0.585988602
11/7/2004,Buccaneers,Chiefs,221.9053624,165.5117793,0.536385457,0.650520604
11/7/2004,Chargers,Saints,192.8249802,235.1467922,0.638457301,0.621248986
11/8/2004,Colts,Vikings,273.133325,253.5194794,0.670567284,0.663538157
11/14/2004,Redskins,Bengals,166.1089161,173.1250638,0.579702046,0.510474986
11/14/2004,Browns,Steelers,187.0293909,225.5506106,0.61889975,0.590813437
11/14/2004,Cardinals,Giants,160.6155458,210.8952633,0.563069229,0.573273839
11/14/2004,Titans,Bears,196.4235774,221.1646057,0.66315491,0.59135993
11/14/2004,Jets,Ravens,206.9814164,208.0338299,0.585797619,0.663967057
11/14/2004,Rams,Seahawks,257.6519942,223.8877935,0.644080494,0.635336116
11/14/2004,Jaguars,Lions,224.2920439,221.7413525,0.631445743,0.628754572
11/14/2004,Falcons,Buccaneers,147.5796357,230.8651214,0.682480793,0.538959355
11/14/2004,Saints,Chiefs,229.5161604,252.8046393,0.621920078,0.576649988
11/14/2004,49ers,Panthers,225.872101,202.3896722,0.624745781,0.593436033
11/14/2004,Patriots,Bills,226.6915596,209.3108533,0.564603902,0.588204959
11/14/2004,Packers,Vikings,258.7642228,216.3773128,0.601368254,0.64846526
11/14/2004,Colts,Texans,296.5211154,271.2669206,0.68324088,0.651080039
11/15/2004,Cowboys,Eagles,233.8300826,205.6822147,0.596706394,0.618498989
11/21/2004,Browns,Jets,179.8930998,216.3294554,0.615316771,0.586001336
11/21/2004,Giants,Falcons,197.6820638,195.7195078,0.605833499,0.605337058
11/21/2004,Bears,Colts,147.4787798,187.3966901,0.558183057,0.512157529
11/21/2004,Texans,Packers,228.9395862,230.4284958,0.634430007,0.616376043
11/21/2004,Saints,Broncos,222.8054193,254.4781391,0.618344329,0.574751344
11/21/2004,Bengals,Steelers,195.4485589,207.71581,0.623718044,0.585332777
11/21/2004,Jaguars,Titans,225.5259736,226.8558133,0.644420586,0.629534308
